id,focus,signal,slack,drag,confidence,score,lane
l001,terminal width,35,33,6,25,143,watch
l002,argument risk,35,34,6,55,175,ship
l003,report density,35,35,6,85,207,ship
l004,file span,35,36,18,25,113,watch
l005,terminal width,35,37,18,55,145,watch
l006,argument risk,35,38,18,85,177,ship
l007,report density,35,39,34,25,71,hold
l008,file span,35,40,34,55,103,hold
l009,terminal width,35,41,34,85,135,watch
l010,argument risk,60,42,6,25,211,ship
l011,report density,60,43,6,55,243,ship
l012,file span,60,44,6,85,275,ship
l013,terminal width,60,45,18,25,181,ship
l014,argument risk,60,46,18,55,213,ship
l015,report density,60,47,18,85,245,ship
l016,file span,60,48,34,25,139,watch
l017,terminal width,60,32,34,55,137,watch
l018,argument risk,60,33,34,85,169,ship
l019,report density,85,34,6,25,245,ship
l020,file span,85,35,6,55,277,ship
l021,terminal width,85,36,6,85,309,ship
l022,argument risk,85,37,18,25,215,ship
l023,report density,85,38,18,55,247,ship
l024,file span,85,39,18,85,279,ship
l025,terminal width,85,40,34,25,173,ship
l026,argument risk,85,41,34,55,205,ship
l027,report density,85,42,34,85,237,ship
